,T,Sigma,r
27013,4448087.4916251395,1639.1501205311581,9.7519615242270667
27014,4486764.8299847320,1647.9353675170687,9.7519615242270667
27015,4525442.1683443235,1656.2703158684642,9.7519615242270667
27016,4564119.5067039151,1664.1391154859291,9.7519615242270667
27017,4602796.8450635066,1671.5253426871382,9.7519615242270667
27018,4641474.1834230982,1678.4119630258294,9.7519615242270667
27019,4680151.5217826897,1684.7812908346639,9.7519615242270667
27020,4718828.8601422813,1690.6149451204099,9.7519615242270667
27021,4757506.1985018728,1695.8938013836905,9.7519615242270667
27022,4796183.5368614644,1700.5979388909464,9.7519615242270667
27023,4834860.8752210559,1704.7065828486911,9.7519615242270667
27024,4873538.2135806475,1708.1980408461909,9.7519615242270667
27025,4912215.5519402390,1711.0496328467059,9.7519615242270667
27026,4950892.8902998315,1713.2376138879197,9.7519615242270667
27027,4989570.2286594231,1714.7370885235748,9.7519615242270667
27028,5028247.5670190146,1715.5219158832710,9.7519615242270667
27029,5066924.9053786062,1715.5646040296292,9.7519615242270667
27030,5105602.2437381977,1714.8361920775098,9.7519615242270667
27031,5144279.5820977893,1713.3061182679269,9.7519615242270667
27032,5182956.9204573808,1710.9420718526453,9.7519615242270667
27033,5221634.2588169724,1707.7098262493325,9.7519615242270667
27034,5260311.5971765639,1703.5730504522126,9.7519615242270667
27035,5298988.9355361555,1698.4930950602381,9.7519615242270667
27036,5337666.2738957470,1692.4287485585012,9.7519615242270667
27037,5376343.6122553395,1685.3359585555320,9.7519615242270667
27038,5415020.9506149311,1677.1675115276228,9.7519615242270667
27039,5453698.2889745226,1667.8726631416034,9.7519615242270667
27040,5492375.6273341142,1657.3967093748765,9.7519615242270667
27041,5531052.9656937057,1645.6804862574415,9.7519615242270667
27042,5569730.3040532973,1632.6597829583559,9.7519615242270667
27043,5608407.6424128888,1618.2646488936648,9.7519615242270667
27044,5647084.9807724804,1602.4185701857493,9.7519615242270667
27045,5685762.3191320719,1585.0374836837707,9.7519615242270667
27046,5724439.6574916635,1566.0285870991270,9.7519615242270667
27047,5763116.9958512550,1545.2888906529645,9.7519615242270667
27048,5801794.3342108466,1522.7034373253505,9.7519615242270667
27049,5840471.6725704391,1498.1430930371232,9.7519615242270667
27050,5879149.0109300306,1471.4617711703229,9.7519615242270667
27051,5917826.3492896222,1442.4929019092831,9.7519615242270667
27052,5956503.6876492137,1411.0448765495062,9.7519615242270667
27053,5995181.0260088053,1376.8950743245134,9.7519615242270667
27054,6033858.3643683968,1339.7818874098839,9.7519615242270667
27055,6072535.7027279884,1299.3938503156562,9.7519615242270667
27056,6111213.0410875799,1255.3544637741059,9.7519615242270667
27057,6149890.3794471715,1207.2004082375545,9.7519615242270667
27058,6188567.7178067630,1154.3492175107458,9.7519615242270667
27059,6227245.0561663546,1096.0493698500932,9.7519615242270667
27060,6265922.3945259470,1031.2993833923545,9.7519615242270667
27061,6304599.7328855386,958.70836366991750,9.7519615242270667
27062,6343277.0712451302,876.23563855699990,9.7519615242270667
27063,6381954.4096047217,780.64869418908916,9.7519615242270667
27064,6420631.7479643133,666.19993832949058,9.7519615242270667
27065,6459309.0863239048,520.42930917327294,9.7519615242270667
27066,6497986.4246834964,300.51760262417906,9.7519615242270667
27067,232257.61042962116,13.895238919856999,9.8346410161513784
27068,270934.94878921297,19.359300976681229,9.8346410161513784
27069,309612.28714880481,25.662116483070534,9.8346410161513784
27070,348289.62550839671,32.746033188655232,9.8346410161513784
27071,386966.96386798855,40.550430400368739,9.8346410161513784
27072,425644.30222758040,49.015165457323349,9.8346410161513784
27073,464321.64058717224,58.082943008555340,9.8346410161513784
27074,502998.97894676414,67.700785341588201,9.8346410161513784
27075,541676.31730635592,77.820791759492707,9.8346410161513784
27076,580353.65566594782,88.400370048123563,9.8346410161513784
27077,619030.99402553961,99.402103979099721,9.8346410161513784
27078,657708.33238513151,110.79339279227356,9.8346410161513784
27079,696385.67074472341,122.54596756392471,9.8346410161513784
27080,735063.00910431519,134.63535990899908,9.8346410161513784
27081,773740.34746390709,147.04037333282727,9.8346410161513784
27082,812417.68582349888,159.74258782563555,9.8346410161513784
27083,851095.02418309078,172.72591384565314,9.8346410161513784
27084,889772.36254268256,185.97620200247076,9.8346410161513784
27085,928449.70090227446,199.48090845410630,9.8346410161513784
27086,967127.03926186624,213.22881241038510,9.8346410161513784
27087,1005804.3776214583,227.20978030879985,9.8346410161513784
27088,1044481.7159810500,241.41457056456343,9.8346410161513784
27089,1083159.0543406419,255.83467287345698,9.8346410161513784
27090,1121836.3927002337,270.46217646960741,9.8346410161513784
27091,1160513.7310598255,285.28966239965479,9.8346410161513784
27092,1199191.0694194175,300.31011551968135,9.8346410161513784
